shipping_date,city_code,city_name,store_id,store_name,operator_id,operator_name,order_id,seller_order_id,distance,consignee_poi,consignor_poi,state,is_timeout,created_at,confirmed_at,accepted_at,arrived_at,pickup_at,done_at
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed4d5c56602be3002119b6,64ed4d5c56602be3002119b0,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-29T09:43:56.060000+08:00,2023-08-29T09:43:56.067000+08:00,2023-08-29T09:43:56.124000+08:00,2023-08-29T09:44:03.804000+08:00,2023-08-29T09:44:04.627000+08:00,2023-08-29T09:48:21.919000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed4dd856602be3002119d5,64ed4dd856602be3002119cf,16553,"['116.321262', '39.894763']","['116.514882', '39.904258']",100,True,2023-08-29T09:46:00.475000+08:00,2023-08-29T09:46:00.486000+08:00,2023-08-29T09:46:00.545000+08:00,2023-08-29T09:46:06.697000+08:00,2023-08-29T09:46:07.439000+08:00,2023-08-29T09:47:47.132000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed4e4e56602be3002119f8,64ed4e4e56602be3002119f2,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-29T09:47:58.178000+08:00,2023-08-29T09:47:58.188000+08:00,2023-08-29T09:47:58.254000+08:00,2023-08-29T09:48:04.397000+08:00,2023-08-29T09:48:05.092000+08:00,2023-08-29T09:59:23.441000+08:00
20230829,110000,北京市,64ed52e556602be300211a0f,t_Q96gJHIMDj,64c89f0f906b82e0041521a3,朱鹏飞,64ed52fa56602be300211a21,64ed52fa56602be300211a1b,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,False,2023-08-29T10:07:54.773000+08:00,2023-08-29T10:07:54.784000+08:00,2023-08-29T10:08:12.343000+08:00,2023-08-29T10:08:58.588000+08:00,2023-08-29T10:08:59.034000+08:00,2023-08-29T10:09:24.636000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed54e656602be300211a5e,64ed54e656602be300211a58,16627,"['116.32049', '39.893707']","['116.514882', '39.904258']",100,True,2023-08-29T10:16:06.297000+08:00,2023-08-29T10:16:06.307000+08:00,2023-08-29T10:16:06.364000+08:00,2023-08-29T10:18:35.586000+08:00,2023-08-29T10:18:36.004000+08:00,2023-08-29T10:27:11.307000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed552956602be300211a79,64ed552956602be300211a73,12419,"['116.378517', '39.865246']","['116.514882', '39.904258']",100,True,2023-08-29T10:17:13.713000+08:00,2023-08-29T10:17:13.723000+08:00,2023-08-29T10:19:50.787000+08:00,2023-08-29T10:19:57.557000+08:00,2023-08-29T10:19:58.510000+08:00,2023-08-29T10:27:17.141000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ed56d556602be300211a99,64ed56d556602be300211a93,4538,"['116.508455', '39.944762']","['116.514882', '39.904258']",100,True,2023-08-29T10:24:21.691000+08:00,2023-08-29T10:24:21.698000+08:00,2023-08-29T10:24:21.799000+08:00,2023-08-29T10:27:24.524000+08:00,2023-08-29T10:27:25.427000+08:00,2023-08-29T10:28:01.431000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed56e156602be300211aaf,64ed56e156602be300211aa9,41093,"['116.232313', '40.20384']","['116.514882', '39.904258']",100,True,2023-08-29T10:24:33.971000+08:00,2023-08-29T10:24:33.982000+08:00,2023-08-29T10:27:22.162000+08:00,2023-08-29T10:27:40.625000+08:00,2023-08-29T10:27:41.034000+08:00,2023-08-29T10:28:02.208000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed57c856602be300211aef,64ed57c856602be300211ae9,4538,"['116.508455', '39.944762']","['116.514882', '39.904258']",100,False,2023-08-29T10:28:24.595000+08:00,2023-08-29T10:28:24.603000+08:00,2023-08-29T10:28:24.653000+08:00,2023-08-29T10:28:29.599000+08:00,2023-08-29T10:28:29.967000+08:00,2023-08-29T10:28:47.363000+08:00
20230829,110000,北京市,64c392c9906b82e004151f68,测试MT单据,64642ffc8ec1773349f7a665,张浩,64ed616656602be300211b27,64ed616656602be300211b21,8882,"['116.302441', '39.910351']","['116.404', '39.928']",100,False,2023-08-29T11:09:26.117000+08:00,2023-08-29T11:09:26.123000+08:00,2023-08-29T11:12:39.479000+08:00,2023-08-29T11:13:08.654000+08:00,2023-08-29T11:13:09.112000+08:00,2023-08-29T11:13:12.452000+08:00
